"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1112","4.8784941344943100E-1","6.7757945570857792E-1","3.2245003904505400E-35","-2.3449102899798102E-1","1.3933714122104723E-1","4.7292617291976892E-35","2.9977558986003099E+0","2.3608492566211446E+1","1.0464827450696032E+2","1.0000000001509299E+0","1.215058560962404E-2"
"1111","4.8784941344943100E-1","6.7765838727158323E-1","2.4179230030193269E-35","-2.3433895175085262E-1","1.3935461630369472E-1","-6.1594067273164706E-36","2.9977501782668798E+0","2.3601649048273526E+1","1.0461793956110334E+2","1.0000000002119001E+0","1.215058560962404E-2"
"1110","4.8784941344943100E-1","6.7773733831060623E-1","-2.0079831234944778E-36","-2.3418700776677898E-1","1.3937199914342993E-1","-5.4258707017545158E-36","2.9977443886955002E+0","2.3594805513485237E+1","1.0458760454055452E+2","1.0000000000527600E+0","1.215058560962404E-2"
"1109","4.8784941344943100E-1","6.6632447723654742E-1","-1.0942309569820042E-34","-2.5729049684935784E-1","1.3725308452216603E-1","2.0537098537414648E-34","2.9977371423866801E+0","2.4493815954550996E+1","1.0857260659680273E+2","2.9457867161334401E+0","1.215058560962404E-2"
"1108","4.8784941344943100E-1","6.6622410517892638E-1","5.3918089162295168E-35","-2.5749684843434983E-1","1.3724892405492159E-1","4.1603536874683958E-34","2.9977296890729499E+0","2.4500236542117474E+1","1.0860106683873764E+2","2.9798743912207302E+0","1.215058560962404E-2"
"1107","4.8784941344943100E-1","6.7801385170373718E-1","1.3663671401441647E-34","-2.3365620296331377E-1","1.3943208404895829E-1","1.3183830360044292E-34","2.9977235850331199E+0","2.3570853565719446E+1","1.0448143384804879E+2","1.0000000002643199E+0","1.215058560962404E-2"
"1106","4.8784941344943100E-1","6.7809291721569365E-1","-2.1955112066490959E-36","-2.3350481563887773E-1","1.3944902736621284E-1","-7.0535354850099046E-35","2.9977174882365998E+0","2.3564010430774616E+1","1.0445110059986760E+2","1.0000000000000000E+0","1.215058560962404E-2"
"1105","4.8784941344943100E-1","6.6597153073259019E-1","-3.7991793747584016E-35","-2.5801585665051258E-1","1.3724009357939293E-1","-2.5335723616860468E-34","2.9977104674676300E+0","2.4516258907429823E+1","1.0867208843737441E+2","3.0654830022116100E+0","1.215058560962404E-2"
"1104","4.8784941344943100E-1","6.6586983397461652E-1","-3.8251541264917279E-34","-2.5822472400864332E-1","1.3723720210572352E-1","-5.3178482810437170E-34","2.9977025419550798E+0","2.4522656084019836E+1","1.0870044490655533E+2","3.0998793680004799E+0","1.215058560962404E-2"
"1103","4.8784941344943100E-1","6.7836990722571333E-1","-1.6045176464487672E-35","-2.3297583714985762E-1","1.3950750528226952E-1","2.1082829825389809E-35","2.9976956215510899E+0","2.3540061225594783E+1","1.0434494206429598E+2","1.0000000000159099E+0","1.215058560962404E-2"
